,text,translation,sentiment,label
754,@kimilokan Beautiful 💗,@kimilokan Precioso 💗,0.8594145339238347,isfj
755,@Mrpossidez They do this in my family,@Mrpossidez Hacen esto en mi familia,0.0862898355854435,isfj
756,"@Wizarab10 If a guy is ready, he knows what to do. There is no need to pressure him","@Wizarab10 Si un tío está preparado, sabe lo que tiene que hacer. No hay necesidad de presionarlo",1.929893874161859e-06,isfj
757,@Nifash_ So sorry dear. May his soul rest in peace,@Nifash_ Lo siento mucho querida. Que su alma descanse en paz,0.0002795121185446,isfj
758,@stainless231 Wow!,@stainless231 ¡Wow!,0.4978922592055748,isfj
759,@stainless231 Omo!,@stainless231 ¡Omo!,0.4978922592055748,isfj
760,@possibleoge The same thing happens to me. I am tired,@possibleoge A mi me pasa lo mismo. Estoy cansado,0.0009594325076068,isfj
761,@MrMekzy_,@MrMekzy_,0.4978922592055748,isfj
762,@Sports_Doctor2 Thanks for sharing 👏,@Sports_Doctor2 Gracias por compartir 👏,0.0354436675885665,isfj
763,@DrOlufunmilayo Oro le sor sir👏,@DrOlufunmilayo Oro le sor sir👏,0.0444074373081459,isfj
764,"@akeula_trendy Baba, I don reach 30 o. I don't feel young anymore. But anyhow, I don hear. Thanks","@akeula_trendy Baba, no llego a los 30 o. Ya no me siento joven. Pero en fin, no me entero. Gracias",1.5314826925752071e-06,isfj
765,@Drmike_adenuga Give my parents a well deserved Christmas and end of year enjoyment. #AMAAwards,@Drmike_adenuga Regalar a mis padres un merecido disfrute navideño y de fin de año. #AMAAwards,0.8212409459916189,isfj
766,@Onyebuccie Amen,@Onyebuccie Amén,0.4978922592055748,isfj
767,@Okizle 😅😃🤣,@Okizle 😅😃😃🤣,0.4978922592055748,isfj
768,@femi__lad 🤣😃😅,@femi__lad 🤣😃😅,0.4978922592055748,isfj
769,@maxvayshia It is well o,@maxvayshia Está bien o,0.78291140448387,isfj
770,@Imma_blarck @ireasusual @Tutsy22 You just made my day🥺. Thank you 😊,@Imma_blarck @ireasusual @Tutsy22 Me acabas de alegrar el día🥺. Gracias 😊,0.2348410572678554,isfj
771,@Whasilatoyinda @Falilatt_ 30+ can dedicate to me o. That is my spec now,@Whasilatoyinda @Falilatt_ 30+ puede dedicar a mí o. Esa es mi especificación ahora,0.0205152321136264,isfj
772,@Chude__ Amen o,@Chude__ Amén o,0.4978922592055748,isfj
773,"@LuyiDee I can't wait to say ""my hubby"" at every opportunity too","@LuyiDee Yo también me muero de ganas de decir ""mi maridito"" en cuanto tengo ocasión",0.0101680980386762,isfj
774,@olujoshdare Baba o👏,@olujoshdare Baba o👏,0.4978922592055748,isfj
775,Madam parried today💕,Madam parried today💕,0.4978922592055748,isfj
776,@bishop_bisa But the guy is okay naw🤷.,@bishop_bisa Pero el tío está bien naw🤷.,0.7133257249936507,isfj
777,@Lolami_Brown @7even10en Amen. Thanks dear,@Lolami_Brown @7even10en Amén. Gracias querida,0.5533970533999424,isfj
778,"@7even10en @Lolami_Brown No, the one I found has found someone else😔","@7even10en @Lolami_Brown No, el que yo encontré ha encontrado a otro😔",0.0001515378536887,isfj
779,"@Willo08579987 @ghostperson01 Yeah, he did at some point because he did an expensive and exclusive proposal. I guess life happened","@Willo08579987 @ghostperson01 Sí, lo hizo en algún momento porque hizo una propuesta cara y exclusiva. Supongo que la vida pasó",3.0923468672215856e-07,isfj
780,@OgiraSarofa2020 @Omolara_Eliza That one is between him and God,@OgiraSarofa2020 @Omolara_Eliza Eso queda entre él y Dios.,0.0043854969455707,isfj
781,@Falilatt_ I like this falilat of a lady👏.,@Falilatt_ Me gusta esta falilat de una señora👏.,0.0295114558185904,isfj
782,@NaijaFlyingDr Awwn,@NaijaFlyingDr Awwn,0.4978922592055748,isfj
783,@ghostperson01 It wasn't joor. It was just mumu mumu. I feel so stupid when I think of it now because the signs wer…,@ghostperson01 No era joor. Sólo era mumu mumu. Me siento tan estúpido cuando pienso en ello ahora porque los signos wer...,4.3963316817257113e-05,isfj
784,I really want to move on🥺. Is that too much to ask?,Realmente quiero seguir adelante🥺. ¿Es mucho pedir?,0.0365190217595833,isfj
785,@dayveedcody_ Listener. Needed discuss to distract me and the space did it. Thanks to the host,@dayveedcody_ Oyente. Necesitaba discutir para distraerme y el espacio lo hizo. Gracias al anfitrión,0.6964834518612172,isfj
786,@Mirexshotz Nothing,@Mirexshotz Nada,0.2010244594155445,isfj
787,"@OgiraSarofa2020 @Omolara_Eliza Normal, even King David suffered for his sin.","@OgiraSarofa2020 @Omolara_Eliza Normal, hasta el rey David sufrió por su pecado.",0.0173144301450602,isfj
788,@thatpoetclem Pele Baba,@thatpoetclem Pele Baba,0.4978922592055748,isfj
789,@ojayfemi I want a Christmas gift too🥺,@ojayfemi Yo también quiero un regalo de Navidad🥺,0.2215150346685923,isfj
790,@effizzzyy Love is blind o jare. So you might be ugly but still look cute to her. I have been there 🤷,@effizzzyy El amor es ciego o jare. Así que puedes ser feo pero seguir pareciéndole guapo. Yo he estado ahí 🤷,0.0024184981163193,isfj
791,@love_oluebube Congratulations to her. I want love ❤️ too😔,@love_oluebube Felicidades para ella. Yo también quiero amor ❤️😔,0.0950886403056412,isfj
792,"@Gistloversblog1 Seriously, naa now I come dey like beans😔","@Gistloversblog1 En serio, naa ahora vengo dey como beans😔",0.1720348501626656,isfj
793,"@OgiraSarofa2020 @Omolara_Eliza Even if he does, God will forgive him but he would still pay for his sins","@OgiraSarofa2020 @Omolara_Eliza Aunque lo haga, Dios lo perdonará pero igual pagaría por sus pecados.",0.0020718892136187,isfj
794,@hardmike01 @TifeAdebayor 💯,@hardmike01 @TifeAdebayor 💯,0.4978922592055748,isfj
795,@OgiraSarofa2020 @Omolara_Eliza He is enjoying the consequences of departing from God. You know the way God's spiri…,@OgiraSarofa2020 @Omolara_Eliza Está disfrutando de las consecuencias de apartarse de Dios. Conoce la forma en que el espiri...,0.0416504217812908,isfj
796,@wakawaka_doctor Okay,@wakawaka_doctor Vale,0.4379687952474748,isfj
797,@wakawaka_doctor When is the next one?,@wakawaka_doctor ¿Cuándo es el próximo?,0.8567053034810647,isfj
798,@deebowmanbarker Amen. Thank you sir. I needed to hear this,@deebowmanbarker Amén. Gracias señor. Necesitaba escuchar esto,0.0253194192369477,isfj
799,"@Tobenna__ Yes o, I thank God that God is not a man","@Tobenna__ Sí o, doy gracias a Dios que Dios no es un hombre",0.0001491356310896,isfj
800,@OgiraSarofa2020 @stainless231 Alright,@OgiraSarofa2020 @stainless231 Muy bien.,0.9611958417475952,isfj
801,@OgiraSarofa2020 @stainless231 I am an Anglican. Are you?,@OgiraSarofa2020 @stainless231 Soy anglicano. ¿Lo es usted?,0.0636862778996845,isfj
802,@Obiiagu You can make it one. Just sleep in🤷,@Obiiagu Puedes hacerlo uno. Sólo duerme en🤷,0.2317087212125703,isfj
803,@OgiraSarofa2020 @stainless231 I can sing this hymn,@OgiraSarofa2020 @stainless231 Puedo cantar este himno,0.4489150967961965,isfj
804,@SAjoloko @ireasusual @Tutsy22 I have. Thanks,@SAjoloko @ireasusual @Tutsy22 Lo he hecho. Gracias,0.1469837817579402,isfj
805,@omoalufaa No delete far. They blocked your number ni.,@omoalufaa No borrar lejos. Bloquearon tu número ni.,4.7441177342162685e-05,isfj
806,@CreativeOliverX She no care o,@CreativeOliverX A ella no le importa o,0.0002486219757086,isfj
807,"@SAjoloko @ireasusual @Tutsy22 Woh, I don't even know.","@SAjoloko @ireasusual @Tutsy22 Woh, ni siquiera lo sé.",3.346879194857868e-05,isfj
808,@TheTalkDoctor_ Make them sha no marry our own spouse🤷,@TheTalkDoctor_ Make them sha no marry our own spouse🤷,0.0736401149528525,isfj
809,@Dianacoco_ Futminna,@Dianacoco_ Futminna,0.4978922592055748,isfj
810,@aproko_doctor Alright 👍,@aproko_doctor Muy bien 👍,0.9611958417475952,isfj
811,@saintLumy It is well,@saintLumy Está bien,0.78291140448387,isfj
812,@Okizle Baba talk jare. Abi you are shy ni?,@Okizle Baba talk jare. ¿Abi eres tímido ni?,0.0017670155587852,isfj
813,@yourgirl_ajex It is well,@yourgirl_ajex Está bien,0.78291140448387,isfj
814,@Paula_White Alright,@Paula_White Muy bien,0.9611958417475952,isfj
815,"@magnus_coker @Girl_isBlessed Abide with me, fast falls the evening tide🥺","@magnus_coker @Girl_isBlessed Quédate conmigo, rápido cae la marea de la tarde🥺",0.1431735600080299,isfj
816,"@Monsiuer_T Lord God, I deserve a Christmas gift too","@Monsiuer_T Señor Dios, yo también merezco un regalo de Navidad",0.0192297287838718,isfj
817,@OgiraSarofa2020 @stainless231 C&amp;S song keh? Naa Anglican song joor,@OgiraSarofa2020 @stainless231 ¿C&amp;S song keh? Naa Anglican song joor,0.4978922592055748,isfj
818,@OgiraSarofa2020 @Loyal_Missy Okay o. If you say so,@OgiraSarofa2020 @Loyal_Missy Ok o. Si tu lo dices,0.0694723271312463,isfj
819,@Falilatt_ Same here o,@Falilatt_ Lo mismo digo o,0.0082579977188355,isfj
820,@OgiraSarofa2020 @ireasusual @Tutsy22 Baba kfb,@OgiraSarofa2020 @ireasusual @Tutsy22 Baba kfb,0.4978922592055748,isfj
821,@Sports_Doctor2 @rukky_nate Online friends naa. You had not seen him before😯 or even visited him in a public area🤷,@Sports_Doctor2 @rukky_nate Amigos online naa. No le habías visto antes😯 ni siquiera le habías visitado en una zona pública🤷.,3.4663810467331308e-06,isfj
822,@rukky_nate @Sports_Doctor2 It's nice o but I no fit abeg. Too much Nollywood movies with this kind of scenario go…,@rukky_nate @Sports_Doctor2 Es bonito o pero no encajo abeg. Demasiadas películas de Nollywood con este tipo de escenario van....,9.725624844674595e-06,isfj
823,@Sports_Doctor2 So you just went to a stranger's house like that hmm?,@Sports_Doctor2 ¿Así que fuiste así a casa de un desconocido hmm?,0.124958357594255,isfj
824,"@AtandaHerlarho @Sire__Gift @kenny_blaqmcfr Finally, someone like me. I write what I can and get out",@AtandaHerlarho @Sire__Gift @kenny_blaqmcfr Por fin alguien como yo. Escribo lo que puedo y salgo,0.002215963408489,isfj
825,@aystickz Yes o,@aystickz Sí o,0.3969751019913017,isfj
826,@vicktor50 Yes o,@vicktor50 Sí o,0.3969751019913017,isfj
827,@hardmike01 The world we live in,@hardmike01 El mundo en que vivimos,0.5135710989633743,isfj
828,@Kynsofficial @Acedouglas1 Omo! See comments😳,@Kynsofficial @Acedouglas1 ¡Omo! Ver comentarios😳,0.1876477105790661,isfj
829,@paul_temitope @layoproperty @ireasusual @Tutsy22 Abi o Baba,@paul_temitope @layoproperty @ireasusual @Tutsy22 Abi o Baba,0.4978922592055748,isfj
830,@Okizle @sisiteshie Stone as in okuta?,@Okizle @sisiteshie ¿Piedra como en okuta?,0.6517908620803398,isfj
831,"@OgiraSarofa2020 @ireasusual @Tutsy22 Hmm, okay","@OgiraSarofa2020 @ireasusual @Tutsy22 Hmm, ok",0.4978922592055748,isfj
832,@7even10en Boda mi!,@7even10en ¡Boda mi!,0.4239347115444716,isfj
833,@Ifelorla @aproko_doctor I believe you bro,@Ifelorla @aproko_doctor Te creo hermano,0.1869835851537636,isfj
834,"@aproko_doctor Yeah, it does. It happened to me. But such is life, so we muuve","@aproko_doctor Sí, así es. A mi me ha pasado. Pero así es la vida, así que muuve",0.0001767845143954,isfj
835,@Sports_Doctor2 🙏,@Sports_Doctor2 🙏,0.4978922592055748,isfj
836,😱,😱,0.4978922592055748,isfj
837,"@BluelineChick Yay! I see me!
And you DO tweet at them a lot! lol","@BluelineChick ¡Sí! ¡Me veo!
Y tú SÍ que tuiteas mucho! lol",0.0044052990449078,isfj
838,@Lyr1cal1ty The audacity to be so perfect. Honestly.,@Lyr1cal1ty La audacia de ser tan perfecto. Sinceramente.,0.3407098348844959,isfj
839,@Lyr1cal1ty It’s magic and none of us ever stood a chance. lol,@Lyr1cal1ty Es mágico y ninguno de nosotros tuvo oportunidad alguna. lol,0.0014929958442375,isfj
840,@Emma_Jimin13 Their loss~,@Emma_Jimin13 Ellos se lo pierden.,0.0340894802004971,isfj
841,"I’m making a bunch of phone calls for work, and I am having to psych myself up for each one. 🙃 #introvertproblems",Estoy haciendo un montón de llamadas por trabajo y estoy teniendo que mentalizarme para cada una de ellas. 🙃 #introvertproblems,0.0409793269374607,isfj
842,@peachyahxo 💕,@peachyahxo 💕,0.4978922592055748,isfj
843,"@peachyahxo Sorry it didn’t work out! I’m glad you’re okay, but that kind of thing can definitely be rough. It soun…","@peachyahxo ¡Siento que no haya funcionado! Me alegro de que estés bien, pero sin duda ese tipo de cosas pueden ser duras. Suena...",3.0395474322899297e-08,isfj
844,@Ateezsanfanboy For real. lol,@Ateezsanfanboy En serio. lol,0.7993835037265772,isfj
845,@Ateezsanfanboy 😆 I just want to stay on my parents’ health insurance and not have bills to pay. lol,@Ateezsanfanboy 😆 Yo solo quiero seguir con el seguro médico de mis padres y no tener facturas que pagar. lol,2.381601750535424e-05,isfj
846,@Ateezsanfanboy Ponytail lol,@Ateezsanfanboy Ponytail lol,0.4978922592055748,isfj
847,"@Ateezsanfanboy Adulting is overrated, amirite?? lol","@Ateezsanfanboy Adulto está sobrevalorado, amirite?? lol",0.6624055896622104,isfj
848,@Ateezsanfanboy This sounds like a staycation I need and the vacation away from the heat that you need! 😆,@Ateezsanfanboy Esto suena como una staycation que necesito y las vacaciones lejos del calor que necesitas!!!😆,0.7475290385021278,isfj
849,@Ateezsanfanboy You’ll have to bring your own pc. I don’t have any of Sannie. lol But plenty of pics! 😆,@Ateezsanfanboy Tendrás que traer tu propio pc. Yo no tengo ninguno de Sannie. lol ¡Pero muchas fotos! 😆,1.586905891730436e-05,isfj
850,@Ateezsanfanboy I walk in and see you on the floor hugging and stroking my Ateez seasons greetings 😂😂😂,@Ateezsanfanboy entro y te veo en el suelo abrazando y acariciando a mi Ateez saludos de temporada 😂😂😂😂.,0.0014588970898302,isfj
851,@m_i_s_f_i_t_94 You’re welcome! I hope it helps! 💜,@m_i_s_f_i_t_94 ¡De nada! ¡Espero que te sirva de ayuda! 💜,0.0023056825715891,isfj
852,@Ateezsanfanboy Plus full access to my Kpop collection. 😆,@Ateezsanfanboy Además de acceso completo a mi colección de Kpop. 😆,0.7704228394811808,isfj
853,"@m_i_s_f_i_t_94 I feel like that can be categorized as harassment though, and isn’t that what HR is for? I get your…","@m_i_s_f_i_t_94 Aunque me parece que eso se puede catalogar como acoso, ¿y no es para eso para lo que está RRHH? Entiendo tu...",9.418248461515102e-10,isfj
854,@Ateezsanfanboy 😂 well I wouldn’t make you sleep in the bathtub. lol I even have bedding for my futon. And pillows. lol,@Ateezsanfanboy 😂 bueno yo no te haría dormir en la bañera. lol Tengo hasta ropa de cama para mi futón. Y almohadas. lol,0.0116171624585604,isfj
855,"@m_i_s_f_i_t_94 I don’t have experience with that, but I’d report it. It’s unprofessional and unnecessary and gossi…","@m_i_s_f_i_t_94 No tengo experiencia en eso, pero yo lo denunciaría. Es poco profesional e innecesario y cotilla....",0.0072540700756104,isfj
856,@Ateezsanfanboy 😂 hope you don’t mind sleeping on a futon! lol,@Ateezsanfanboy 😂 ¡espero que no te importe dormir en un futón! lol,0.0001999146607874,isfj
857,@Emma_Jimin13 😕,@Emma_Jimin13 😕,0.4978922592055748,isfj
858,"@Ateezsanfanboy Meanwhile, if the math was done correctly, it is 55F or 12.8C here. 🙃 In June… wanna visit??? lol","@Ateezsanfanboy Mientras tanto, si las matemáticas se hicieron correctamente, es 55F o 12,8C aquí. 🙃 En junio ... ¿quieres visitar??? lol",0.3860458701190444,isfj
859,@csmr459 Insurance can be a real pain in the neck. Sometimes you have to just be so annoying that they have no choi…,@csmr459 Los seguros pueden ser un verdadero incordio. A veces sólo tienes que ser tan molesto que no tienen choi...,6.063539079311471e-07,isfj
860,@Jtaegikook2 That’s shady…,@Jtaegikook2 Eso es sospechoso...,0.1097726072541049,isfj
861,"@csmr459 Well, now you’re an adult and you can advocate for yourself. So if you think you need something more or di…","@csmr459 Bueno, ahora eres adulto y puedes abogar por ti mismo. Así que si crees que necesitas algo más o di...",0.0001817187866352,isfj
862,@peachyahxo You’re a literal angel!! Thank you!,@peachyahxo ¡¡¡Eres un ángel literal!!! ¡¡¡Gracias!!!,0.3005657990240101,isfj
863,"@csmr459 Even if they didn’t test like every year, I feel like your performance and trouble areas should have been…","@csmr459 Aunque no hicieran pruebas como todos los años, siento que tu rendimiento y áreas problemáticas deberían haber sido....",4.29876595135998e-06,isfj
864,"@csmr459 What the heck? They just stopped? That doesn’t make sense. Eesh. Well, hopefully any kind of supports for…","@csmr459 ¿Qué demonios? ¿Simplemente se detuvieron? Eso no tiene sentido. Eesh. Bueno, esperemos que cualquier tipo de soportes para...",0.0001087546777643,isfj
865,"@peachyahxo A bit confusing? I had no idea what was happening and I was in some sub-chat, not even the main one! Do…","@peachyahxo ¿Un poco confuso? No tenía ni idea de lo que estaba pasando y estaba en un subchat, ¡ni siquiera en el principal! Do...",1.0935493174965515e-11,isfj
866,@peachyahxo Ugh. I knew I’d miss something by not joining that. They’re literally the reason I have an Instagram. W…,@peachyahxo Uf. Sabía que me perdería algo por no unirme a eso. Son literalmente la razón por la que tengo un Instagram. W...,9.969252468621125e-07,isfj
867,"@csmr459 I can’t speak for you or your experience, but I would hope that having answers and tools on hand to help w…","@csmr459 No puedo hablar por ti ni por tu experiencia, pero espero que tener respuestas y herramientas a mano para ayudar...",1.424863632663098e-08,isfj
868,@csmr459 Fighting! Let me know how it goes if you do pursue testing and such!,@csmr459 ¡Lucha! ¡Hágame saber cómo va si usted persigue pruebas y tal!,0.0013595046036194,isfj
869,"@0400_mei 🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️
I feel bad for everyone to be honest…","@0400_mei 🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️
Me siento mal por todos para ser honesto...",4.728584526745935e-05,isfj
870,@peachyahxo Wait what?? Where?? When?? What did I miss??,@peachyahxo ¿Espera qué? ¿Qué? ¿Dónde? ¿Cuándo? ¿Qué me he perdido?,0.0003234345199497,isfj
871,"@0400_mei They probably just don’t want to lose momentum or something. I dunno. It’s very strange, and it’s upsetting for the fans.","@0400_mei Probablemente no quieren perder el impulso o algo así. No sé. Es muy extraño, y es molesto para los fans.",5.031286402419872e-05,isfj
872,@Jtaegikook2 Wow completely blindsided too? Geeze. I’m so sorry.,"@Jtaegikook2 Vaya, ¿también te han pillado por sorpresa? Geeze. Lo siento mucho.",0.000195779424199,isfj
873,"@csmr459 It would probably look different, since it’s a different diagnosis, but that would be great for you!","@csmr459 Probablemente se vería diferente, ya que es un diagnóstico diferente, ¡pero sería genial para ti!",0.2529080209326021,isfj
874,@peachyahxo The Rose is coming soon! I can almost taste the new music!! 🤩,@peachyahxo ¡La Rosa viene pronto! ¡¡¡Casi puedo saborear la nueva música!!! 🤩,0.0939436403823608,isfj
875,@0400_mei Reminds me of U-Kiss back in the day… confusing and sad for everyone.,@0400_mei Me recuerda a U-Kiss en su día... confuso y triste para todos.,0.0221176500598797,isfj
876,@Emma_Jimin13 :( so sorry this is happening to your guys!,@Emma_Jimin13 :( ¡siento mucho que esto les esté pasando a tus chicos!,9.829140373589844e-06,isfj
877,"@Jtaegikook2 That reminds me of the “re-brand” U-Kiss went through back in the day. Og members leaving, essentially…","@Jtaegikook2 Eso me recuerda al ""cambio de marca"" que sufrió U-Kiss en su día. Og miembros dejando, esencialmente...",0.0003049045826158,isfj
878,"@csmr459 Yes, that is also a good option. Or a job that will give you the supports you need to be successful.","@csmr459 Sí, esa también es una buena opción. O un trabajo que te de los apoyos que necesitas para tener éxito.",0.9713619719442798,isfj
879,"@0400_mei That is so odd! I usually use the app, but I’ll have to see if it’s there the next time I’m on my computer!","@0400_mei ¡Qué raro! Yo suelo usar la app, ¡pero tendré que ver si está la próxima vez que esté en mi ordenador!",0.0463006859086591,isfj
880,"@0400_mei Is that on twt? If so, I guess I don’t have that feature yet…","@0400_mei ¿Es en twt? Si es así, creo que todavía no tengo esa función...",0.0003111572741371,isfj
881,@csmr459 Getting re-tested could be helpful to also identify if you have any other learning disabilities that are m…,@csmr459 Hacerse una nueva prueba podría ser útil para identificar también si tiene algún otro problema de aprendizaje que m...,0.0264337998384719,isfj
882,@csmr459 I highly recommend the whole show. It was a lot of fun. :),@csmr459 Recomiendo encarecidamente todo el espectáculo. Fue muy divertido :),0.999967140181948,isfj
883,@csmr459 It’s totally accurate - now I want to watch their Hello Baby episodes again! lol (Minho went into dad mode…,@csmr459 Es totalmente acertado - ¡ahora quiero ver sus episodios de Hello Baby otra vez! lol (Minho se puso en modo papá....,0.005707694426158,isfj
884,@Herebemultis Not me involuntarily gasping! My babyyyyy 🥹🥰,@Herebemultis ¡No yo jadeando involuntariamente! Mi babyyyyy 🥹🥰,0.0515796023666681,isfj
885,@Jtaegikook2 It’s not because I have too many. They’re just biased by group. There’s no way to rank them together a…,@Jtaegikook2 No es porque tenga demasiados. Es que están sesgados por grupos. No hay manera de clasificarlos juntos a....,8.047790632970205e-06,isfj
886,@Jtaegikook2 Literally can’t rank them though. lol That’s not how I bias… 😅,@Jtaegikook2 Literalmente no puedo clasificarlos aunque. lol Así no es como sesgo... 😅,0.0025914993438016,isfj
887,Decided to stop and get out in nature for a short walk on my way home from work. It’s beautiful out here in the PNW…,Decidí parar y salir a la naturaleza para un corto paseo en mi camino a casa del trabajo. Es hermoso aquí en el PNW...,0.9999991798724702,isfj
888,@Mirialiah I do too~,@Mirialiah Yo también~,0.4974453597584443,isfj
889,@Mirialiah I love this! How sweet! And high five to your kiddo for keeping that secret!,@Mirialiah ¡Me encanta! ¡Qué tierno! ¡Y choca esos cinco a tu niña por guardar ese secreto!,0.0375876146344105,isfj
890,@Mirialiah You gotta love FB memories for the random gems that pop up!,@Mirialiah ¡Tienes que amar las memorias de FB por las gemas aleatorias que aparecen!,0.036867043614444,isfj
891,@Emma_Jimin13 Sweet dreams Emma!,@Emma_Jimin13 ¡Dulces sueños Emma!,0.4978922592055748,isfj
892,@peachyahxo 🥰💕 same to you!,@peachyahxo 🥰💕 ¡lo mismo digo!,0.0082579977188355,isfj
893,"@SofieFroehlich lol I don’t remember most groups, but I’m remembering more from these crazy pandemic days.","@SofieFroehlich lol No me acuerdo de la mayoría de grupos, pero me estoy acordando más de estos días de pandemia loca.",8.606781026979396e-05,isfj
894,@SofieFroehlich It was just before Back Door!,@SofieFroehlich ¡Fue justo antes de Back Door!,0.4470105031611211,isfj
895,@SofieFroehlich This means my 2 year Stay-versary is approaching!,@SofieFroehlich ¡Esto significa que se acerca mi aniversario de 2 años!,0.0007137051346125,isfj
896,"@HwangKkami91 not wanting anything provocative or with foul language showing in a workplace, but someone’s got a fl…","@HwangKkami91 no quiero nada provocativo o con lenguaje soez mostrando en un lugar de trabajo, pero alguien tiene un fl...",0.0112428779172599,isfj
897,"@HwangKkami91 I don’t think it’s crazy, since for a long time visible tattoos have been popular for gangs and crimi…","@HwangKkami91 No creo que sea una locura, ya que durante mucho tiempo los tatuajes visibles han sido populares para las pandillas y crimi...",5.570910425844935e-07,isfj
898,@HwangKkami91 It’s not “only criminals” who get tattoos nowadays. That’s how I’ve perceived the anti-tattoo culture…,"@HwangKkami91 No son ""sólo los criminales"" los que se tatúan hoy en día. Así es como he percibido la cultura anti-tatuajes....",1.1036737986799542e-05,isfj
899,"@HwangKkami91 Right? It doesn’t affect my performance, and it doesn’t make people think I’m some kind of hooligan o…","@HwangKkami91 ¿Verdad? No afecta a mi rendimiento, y no hace que la gente piense que soy una especie de hooligan o....",0.000170331020929,isfj
900,@HwangKkami91 I just want to have punky colors in my hair without asking permission from HR. lol,@HwangKkami91 Yo solo quiero tener colores punky en el pelo sin pedir permiso a RRHH. lol,0.0105029858077543,isfj
901,@kittyjunhwi @pledis_17 You are so pretty and cute! Also love the Mingi cameo! 😁,@kittyjunhwi @pledis_17 ¡Eres tan guapa y mona! ¡Además me encanta el cameo de Mingi! 😁,0.7592673862173651,isfj
902,@KpopKonverters Wild! That means we’re approaching my 2 year stan-iversary! 😆,@KpopKonverters ¡Salvaje! Eso significa que nos acercamos a mi 2 año stan-aniversario! 😆,0.0154378353969193,isfj
903,"@iamnabeela That is Christopher Bang, aka Bang Chan. He is the leader of Stray Kids, and he is amazing. 🥰","@iamnabeela Ese es Christopher Bang, alias Bang Chan. Es el líder de Stray Kids y es increíble. 🥰",0.8316641501454451,isfj
904,@amessagefromm I’m glad you’ve found something to keep you occupied!,@amessagefromm ¡Me alegro de que hayas encontrado algo que te mantenga ocupada!,0.0007685188488702,isfj
905,@unholy_rowoon,@unholy_rowoon,0.4978922592055748,isfj
906,@SofieFroehlich 😱🤯,@SofieFroehlich 😱🤯,0.4978922592055748,isfj
907,@amessagefromm So cute!,@amessagefromm ¡Qué mono!,0.2794653930830212,isfj
908,@unholy_rowoon It’ll be my first too!,@unholy_rowoon ¡También será la primera!,0.3711012708797975,isfj
909,@peachyahxo Can confirm. Sorry you’re dealing with it too. Here if you need to vent~,@peachyahxo Puedo confirmarlo. Siento que estés lidiando con ello también. Aquí si necesitas desahogarte~,0.053732556529862,isfj
910,@jasmine_nl The most perfect~~,@jasmine_nl La más perfecta~~,0.9668079644223332,isfj
911,@jasmine_nl I love him~ ^^,@jasmine_nl Lo amo~ ^^,0.3726847435457324,isfj
912,@Bangtannnieeee 💜💜💜,@Bangtannnieeee 💜💜💜💜,0.4978922592055748,isfj
913,@Bangtannnieeee Congrats!!,@Bangtannnieeee ¡¡¡Felicidades!!!,0.4978922592055748,isfj
914,@Bangtannnieeee Waaah really!!,@Bangtannnieeee ¡¡Waaah de verdad!!,0.2038816593502998,isfj
915,Perfect. Handsome. Adorable. Gorgeous. Wonderful. Amazing. I am in LOVE!,Perfecto. Guapo. Adorable. Precioso. Maravilloso. Increíble. ¡Estoy enamorada!,0.999754387290964,isfj
916,@Emma_Jimin13 Oh look! My nerdy bf! 😁,@Emma_Jimin13 ¡Oh mira! ¡Mi bf nerd! 😁,0.3672829101996748,isfj
917,@SKZSeattle I love the banners even more now!,@SKZSeattle ¡Ahora me gustan aún más las pancartas!,0.0848044531702886,isfj
918,"@wonhaogyuhui @StanOfTheMulti I just had a weird deja vu moment, so I was like waaaaaaaaaait a second! lol","@wonhaogyuhui @StanOfTheMulti Acabo de tener un extraño deja vu momento, así que yo estaba como waaaaaaaaaait un segundo! lol",9.198061525654475e-06,isfj
919,@wonhaogyuhui @StanOfTheMulti Wait… I think you sent that link previously maybe? I started watching it and it’s in my queue… 🤔,@wonhaogyuhui @StanOfTheMulti Espera... creo que enviaste ese enlace anteriormente tal vez? Lo empecé a ver y está en mi cola... 🤔,9.399994858194396e-05,isfj
920,@jasmine_nl Nice!!,@jasmine_nl ¡Bien!,0.6323720940364075,isfj
921,@jasmine_nl It looks so good!!,@jasmine_nl ¡¡Tiene tan buena pinta!!,0.160871304390696,isfj
922,"@the_ogsg The love of my life, Park Junhee!!","@the_ogsg ¡¡El amor de mi vida, Park Junhee!!",0.0342752628668765,isfj
923,@Ateezsanfanboy EXACTLY,@Ateezsanfanboy EXACTAMENTE,0.4372371996426999,isfj
924,@Herebemultis I’m FREAKING OUT!,@Herebemultis ¡Estoy ALUCINANDO!,0.3606152400638968,isfj
925,@Ateezsanfanboy Magic,@Ateezsanfanboy Magic,0.4978922592055748,isfj
926,@Dreamsaboutkpop I have some nominations. lol,@Dreamsaboutkpop Tengo algunas nominaciones. lol,0.3757207662091874,isfj
927,"Overheard someone saying “during COVID, people did…” today… as if COVID is a thing of the past. 🤦‍♀️
Guess what? It…","Hoy he oído a alguien decir ""durante la COVID, la gente hacía...""... como si la COVID fuera cosa del pasado. 🤦‍♀️
¿Adivina qué? Es...",1.0191812792229616e-06,isfj
